q,firm_id,firm_idx,is_active,is_dormant,defaulted,net_sales,units_sold,units_produced,cash,capability,brand,rd_cum_product,product_gen,geo_focus,patient_seg
74,firm_12,12,True,False,False,0.0,0,0,128577776.78006643,11.823768385617708,2.9715538192954565,10560000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
74,firm_13,13,True,True,False,0.0,0,0,10000000.0,70.0,10.0,5000000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
74,firm_14,14,True,False,False,0.0,0,0,93525000.0,40.83259018311309,7.02550993341518,5000000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
75,firm_0,0,False,False,True,0.0,0,0,444731341.057263,89.28291367288901,91.67301203473286,334600000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
75,firm_1,1,False,False,True,0.0,0,0,0.0,59.103133292715114,64.725784302521,121785000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
75,firm_2,2,True,False,False,0.0,0,0,320312510.00142896,24.982860609300847,8.732952105540987,217420000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
75,firm_3,3,True,False,False,0.0,0,0,264183730.69240415,18.299380657398395,10.847534941960612,69495000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
75,firm_4,4,False,False,True,0.0,0,0,852375085.6058509,38.306517672747404,75.66625128617011,13600000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
75,firm_5,5,False,False,True,0.0,0,0,128162433.86154126,75.19686367247665,85.14909822590128,308500000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
75,firm_6,6,False,False,True,0.0,0,0,0.0,73.09961664692922,78.82882757503853,177300000.0,1,Asia-Pacific (Singapore + Tokyo specialty centers),"Insurance-covered, broad demographic with cost-sensitivity"
75,firm_7,7,True,False,False,0.0,0,0,372581003.12347984,27.994652863051662,4.391374962629931,131800000.0,1,Latin America (São Paulo/Mexico City premium tier),Cash-pay premium tier (concierge medicine partnerships)
75,firm_8,8,False,False,True,0.0,0,0,0.0,20.520620566917703,3.754393596963886,1000000.0,1,Global multi-region (no specific geographic concentration),Diabetic / metabolic-syndrome subset
75,firm_9,9,True,False,False,68750000.0,250,0,5431729087.966076,88.25728522874704,90.20141356932785,514360000.0,1,Direct-to-consumer telemedicine (no clinic dependency),Cardiovascular high-risk subset
75,firm_10,10,False,False,True,0.0,0,0,445866742.7123499,21.361289537852457,7.349717098274507,73000000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
75,firm_11,11,False,False,True,0.0,0,0,6879608.82383889,18.147743805335075,9.128184584613301,40548000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
75,firm_12,12,True,False,False,0.0,0,0,118524967.40506643,11.528174175977265,2.7260243217164772,10560000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
75,firm_13,13,True,True,False,0.0,0,0,10000000.0,70.0,10.0,5000000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
75,firm_14,14,True,False,False,0.0,0,0,83590625.0,39.81177542853526,6.322958940073662,5000000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
75,firm_15,15,True,True,False,0.0,0,0,5000000.0,65.0,10.0,15000000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
76,firm_0,0,False,False,True,0.0,0,0,444731341.057263,89.28291367288901,91.67301203473286,334600000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
76,firm_1,1,False,False,True,0.0,0,0,0.0,59.103133292715114,64.725784302521,121785000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
76,firm_2,2,True,False,False,0.0,0,0,310803983.60792327,24.358289094068326,8.782760212183232,217420000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
76,firm_3,3,True,False,False,0.0,0,0,406034424.3447479,17.841896140963435,11.538190471859222,69495000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
76,firm_4,4,False,False,True,0.0,0,0,852375085.6058509,38.306517672747404,75.66625128617011,13600000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
76,firm_5,5,False,False,True,0.0,0,0,128162433.86154126,75.19686367247665,85.14909822590128,308500000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
76,firm_6,6,False,False,True,0.0,0,0,0.0,73.09961664692922,78.82882757503853,177300000.0,1,Asia-Pacific (Singapore + Tokyo specialty centers),"Insurance-covered, broad demographic with cost-sensitivity"
76,firm_7,7,True,False,False,0.0,0,0,362704194.2536464,27.29478654147537,3.952237466366938,131800000.0,1,Latin America (São Paulo/Mexico City premium tier),Cash-pay premium tier (concierge medicine partnerships)
76,firm_8,8,False,False,True,0.0,0,0,0.0,20.520620566917703,3.754393596963886,1000000.0,1,Global multi-region (no specific geographic concentration),Diabetic / metabolic-syndrome subset
76,firm_9,9,True,False,False,68750000.0,250,0,5560983876.728475,88.30545433410893,89.02281572247622,538360000.0,1,Direct-to-consumer telemedicine (no clinic dependency),Cardiovascular high-risk subset
76,firm_10,10,False,False,True,0.0,0,0,445866742.7123499,21.361289537852457,7.349717098274507,73000000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
76,firm_11,11,False,False,True,0.0,0,0,6879608.82383889,18.147743805335075,9.128184584613301,40548000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
76,firm_12,12,True,False,False,0.0,0,0,108477029.55350393,11.239969821577834,2.5122949346013033,10560000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
76,firm_13,13,True,True,False,0.0,0,0,10000000.0,70.0,10.0,5000000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
76,firm_14,14,True,False,False,0.0,0,0,73656250.0,38.816481042821884,5.690663046066296,5000000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
76,firm_15,15,True,False,False,0.0,0,0,45165625.0,63.375,10.755,15000000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
77,firm_0,0,False,False,True,0.0,0,0,444731341.057263,89.28291367288901,91.67301203473286,334600000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
77,firm_1,1,False,False,True,0.0,0,0,0.0,59.103133292715114,64.725784302521,121785000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
77,firm_2,2,True,False,False,0.0,0,0,301293795.8193432,23.749331866716616,9.486518507628443,217420000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
77,firm_3,3,True,False,False,0.0,0,0,394491723.0276092,17.395848737439348,12.921610057997967,69495000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
77,firm_4,4,False,False,True,0.0,0,0,852375085.6058509,38.306517672747404,75.66625128617011,13600000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
77,firm_5,5,False,False,True,0.0,0,0,128162433.86154126,75.19686367247665,85.14909822590128,308500000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
77,firm_6,6,False,False,True,0.0,0,0,0.0,73.09961664692922,78.82882757503853,177300000.0,1,Asia-Pacific (Singapore + Tokyo specialty centers),"Insurance-covered, broad demographic with cost-sensitivity"
77,firm_7,7,True,False,False,0.0,0,0,352722891.79239696,26.612416877938486,3.69464788647769,131800000.0,1,Latin America (São Paulo/Mexico City premium tier),Cash-pay premium tier (concierge medicine partnerships)
77,firm_8,8,False,False,True,0.0,0,0,0.0,20.520620566917703,3.754393596963886,1000000.0,1,Global multi-region (no specific geographic concentration),Diabetic / metabolic-syndrome subset
77,firm_9,9,True,False,False,68750000.0,250,0,5615982698.519657,87.78183255164451,87.45605429128159,556360000.0,1,Direct-to-consumer telemedicine (no clinic dependency),Cardiovascular high-risk subset
77,firm_10,10,False,False,True,0.0,0,0,445866742.7123499,21.361289537852457,7.349717098274507,73000000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
77,firm_11,11,False,False,True,0.0,0,0,6879608.82383889,18.147743805335075,9.128184584613301,40548000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
77,firm_12,12,True,False,False,0.0,0,0,98561521.46756643,10.958970576038388,2.261065441141173,10560000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
77,firm_13,13,True,True,False,0.0,0,0,10000000.0,70.0,10.0,5000000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
77,firm_14,14,True,False,False,0.0,0,0,1438769375.0,37.846069016751336,7.0160382768019875,5000000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
77,firm_15,15,True,False,False,0.0,0,0,34681250.0,61.790625,10.52788528125,15000000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
78,firm_0,0,False,False,True,0.0,0,0,444731341.057263,89.28291367288901,91.67301203473286,334600000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
78,firm_1,1,False,False,True,0.0,0,0,0.0,59.103133292715114,64.725784302521,121785000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
78,firm_2,2,True,False,False,0.0,0,0,291475103.6209255,23.1555985700487,8.650722479160248,217420000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
78,firm_3,3,True,False,False,0.0,0,0,372362364.05177915,16.960952519003364,11.703295674060048,69495000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
78,firm_4,4,False,False,True,0.0,0,0,852375085.6058509,38.306517672747404,75.66625128617011,13600000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
78,firm_5,5,False,False,True,0.0,0,0,128162433.86154126,75.19686367247665,85.14909822590128,308500000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
78,firm_6,6,False,False,True,0.0,0,0,0.0,73.09961664692922,78.82882757503853,177300000.0,1,Asia-Pacific (Singapore + Tokyo specialty centers),"Insurance-covered, broad demographic with cost-sensitivity"
78,firm_7,7,True,False,False,0.0,0,0,342722169.10940176,25.947106455990024,3.421292529505735,131800000.0,1,Latin America (São Paulo/Mexico City premium tier),Cash-pay premium tier (concierge medicine partnerships)
78,firm_8,8,False,False,True,0.0,0,0,0.0,20.520620566917703,3.754393596963886,1000000.0,1,Global multi-region (no specific geographic concentration),Diabetic / metabolic-syndrome subset
78,firm_9,9,True,False,False,11970000.0,42,0,5898235261.181017,87.1512121712429,83.73986261154923,572360000.0,1,Direct-to-consumer telemedicine (no clinic dependency),Cardiovascular high-risk subset
78,firm_10,10,False,False,True,0.0,0,0,445866742.7123499,21.361289537852457,7.349717098274507,73000000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
78,firm_11,11,False,False,True,0.0,0,0,6879608.82383889,18.147743805335075,9.128184584613301,40548000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
78,firm_12,12,True,False,False,0.0,0,0,88666002.43533987,10.684996311637427,2.034958897027056,10560000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
78,firm_13,13,True,True,False,0.0,0,0,10000000.0,70.0,10.0,5000000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
78,firm_14,14,True,False,False,0.0,0,0,1428550000.0,36.89991729133255,6.446399852852806,5000000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
78,firm_15,15,True,False,False,0.0,0,0,174246875.0,60.245859374999995,10.30437743640649,15000000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
79,firm_0,0,False,False,True,0.0,0,0,444731341.057263,89.28291367288901,91.67301203473286,334600000.0,1,US Northeast (Boston/NY clinical network),Advanced-stage / late-onset patients seeking maximum efficacy
79,firm_1,1,False,False,True,0.0,0,0,0.0,59.103133292715114,64.725784302521,121785000.0,1,US West Coast (Bay Area + LA medical centers),"Early-intervention candidates (pre-symptomatic, biomarker-positive)"
79,firm_2,2,True,False,False,0.0,0,0,281890311.9777933,22.57670860579748,7.896700709240892,217420000.0,1,US Southeast (Miami/Atlanta hub),High-comorbidity patients with safety-first requirements
79,firm_3,3,True,False,False,0.0,0,0,64072210.043020606,16.53692870602828,10.60597392187481,69495000.0,1,US Midwest (Chicago/Cleveland Clinic relationships),Athletic / performance-oriented patients seeking peak healthspan
79,firm_4,4,False,False,True,0.0,0,0,852375085.6058509,38.306517672747404,75.66625128617011,13600000.0,1,Western Europe (UK/Germany NHS + private),Geriatric patients (75+) with complex polypharmacy
79,firm_5,5,False,False,True,0.0,0,0,128162433.86154126,75.19686367247665,85.14909822590128,308500000.0,1,Nordic + Benelux (Karolinska + Erasmus partnerships),Mid-life patients (50-65) with strong family history
79,firm_6,6,False,False,True,0.0,0,0,0.0,73.09961664692922,78.82882757503853,177300000.0,1,Asia-Pacific (Singapore + Tokyo specialty centers),"Insurance-covered, broad demographic with cost-sensitivity"
79,firm_7,7,True,False,False,0.0,0,0,332729601.3648753,25.298428794590272,3.173135951709618,131800000.0,1,Latin America (São Paulo/Mexico City premium tier),Cash-pay premium tier (concierge medicine partnerships)
79,firm_8,8,False,False,True,0.0,0,0,0.0,20.520620566917703,3.754393596963886,1000000.0,1,Global multi-region (no specific geographic concentration),Diabetic / metabolic-syndrome subset
79,firm_9,9,True,False,False,7980000.0,28,0,5917772066.860968,87.02823791956297,88.21534612279872,592360000.0,1,Direct-to-consumer telemedicine (no clinic dependency),Cardiovascular high-risk subset
